Order_id,qty,price_each
301971,1,600
301972,1,14.95
301973,1,300
301974,1,99.99
301975,1,11.95
301976,1,389.99
301977,1,11.99
301978,2,379.99
301979,1,1700
301980,1,389.99
301981,1,600
301982,1,600
301983,1,11.95
301984,2,11.95
301985,1,600
301985,1,11.95
301986,1,600
301987,1,11.95
301988,1,11.99
301989,1,14.95
301990,4,2.99
301991,1,379.99
301992,1,389.99
301993,1,14.95
301994,1,11.95
301995,3,3.84
301996,1,99.99
301997,1,2.99
301997,1,11.95
301998,1,600
301999,1,11.95
302000,1,11.95
302001,1,3.84
302002,1,150
302003,1,379.99
302004,2,2.99
302005,1,700
302006,1,2.99
302007,1,14.95
302008,1,11.99
302009,1,700
302010,1,379.99
302011,1,700
302012,1,3.84
302013,1,389.99
302014,1,150
302015,1,11.99
302016,1,150
302017,1,11.99
302018,2,2.99
302019,1,389.99
302020,2,3.84
302021,1,11.95
302022,1,11.99
302023,1,600
302024,1,999.99
302025,1,600
302026,1,11.99
302027,1,14.95
302028,1,11.95
302029,1,11.99
302030,1,14.95
302031,1,150
302032,1,11.95
302033,1,1700
302034,1,3.84
302035,1,11.99
302036,1,11.95
302037,1,1700
302038,1,11.95
302039,1,99.99
302040,1,11.95
302041,1,11.99
302042,1,109.99
302043,1,150
302044,1,14.95
302045,1,11.95
302046,1,3.84
302047,2,2.99
302048,1,149.99
302049,1,11.99
302050,1,3.84
302051,2,2.99
302052,1,14.95
302053,1,300
302054,1,149.99
302055,1,700
302055,1,11.99
302056,1,149.99
302057,1,2.99
302058,1,149.99
302059,1,14.95
302060,1,3.84
302061,1,999.99
302062,1,1700
302063,1,3.84
302064,1,3.84
302065,1,14.95
302066,1,11.99
302067,1,11.95
302068,1,11.99
302069,1,999.99
302070,1,3.84
302071,1,11.95
302072,1,150
302073,1,2.99
302074,1,14.95
302075,1,11.95
302076,1,2.99
302077,2,2.99
302078,1,99.99
302079,1,300
302080,2,3.84
302081,1,14.95
302082,1,600
302083,1,149.99
302084,1,14.95
302085,1,14.95
302086,1,99.99
302087,1,3.84
302088,4,2.99
302089,1,11.99
302090,1,150
302091,1,149.99
302092,1,11.95
302093,1,379.99
302094,1,2.99
302095,1,3.84
302096,1,2.99
302097,1,3.84
302098,1,11.95
302099,4,2.99
302100,1,300
302101,1,11.99
302102,1,14.95
302103,2,2.99
302104,1,109.99
302105,1,150
302106,1,150
302107,1,150
302108,1,379.99
302109,1,14.95
302110,2,3.84
302111,1,99.99
302112,1,2.99
302113,1,11.95
302114,1,11.95
302115,1,11.95
302116,1,600
302117,1,600
302118,1,700
302119,1,149.99
302120,1,11.99
302121,1,11.99
302122,1,700
302123,1,99.99
302124,1,99.99
302125,1,600
302126,1,11.95
302127,1,600
302127,1,11.99
302128,1,3.84
302129,1,149.99
302130,1,389.99
302131,1,14.95
302132,1,600
302133,1,109.99
302134,1,2.99
302135,1,300
302136,1,3.84
302137,1,379.99
302138,1,389.99
302139,1,99.99
302140,1,389.99
302141,1,109.99
302142,2,2.99
302143,1,3.84
302144,1,109.99
302145,1,3.84
302146,1,14.95
302146,1,379.99
302147,1,1700
302148,1,600
302149,1,150
302150,1,2.99
302151,2,3.84
302152,3,2.99
302153,1,379.99
302154,1,99.99
302154,1,150
302155,1,14.95
302156,1,11.95
302157,1,99.99
302158,1,999.99
302159,1,300
302160,1,14.95
302161,1,300
302162,1,11.99
302163,1,149.99
302164,1,14.95
302165,1,379.99
302166,1,379.99
302167,1,14.95
302168,1,300
302169,1,2.99
302170,1,2.99
302171,1,11.95
302171,1,11.99
302172,1,3.84
302173,1,379.99
302174,1,999.99
302175,1,3.84
302176,1,11.95
302177,1,150
302178,2,14.95
302179,1,3.84
302180,1,3.84
302181,1,11.95
302182,2,3.84
302183,1,11.99
302184,1,14.95
302185,1,2.99
302186,1,2.99
302187,2,14.95
302188,1,11.95
302189,1,3.84
302190,1,3.84
302191,1,14.95
302192,1,999.99
302193,1,11.99
302194,1,600
302195,1,150
302196,1,11.99
302197,1,2.99
302198,1,14.95
302199,1,11.99
302200,1,3.84
302201,1,150
302202,1,99.99
302203,1,11.99
302204,3,2.99
302205,1,2.99
302206,1,11.95
302207,1,11.95
302208,2,2.99
302209,1,11.95
302210,1,11.99
302211,1,2.99
302212,1,11.95
302213,1,300
302214,1,150
302215,2,3.84
302216,1,149.99
302217,1,11.99
302218,1,149.99
302219,1,2.99
302220,1,2.99
302221,1,11.99
302222,1,99.99
302223,1,2.99
302224,1,11.95
302225,1,150
302226,5,2.99
302227,1,14.95
302228,1,379.99
302229,1,3.84
302230,1,14.95
302231,1,2.99
302232,1,149.99
302233,1,11.99
302234,2,11.95
302235,1,11.99
302236,1,149.99
302237,1,11.99
302238,1,99.99
302239,1,14.95
302240,1,14.95
302241,1,99.99
302242,1,300
302243,1,11.95
302244,1,379.99
302245,1,11.95
302246,1,389.99
302247,2,3.84
302248,1,999.99
302249,2,2.99
302250,1,150
302251,1,99.99
302252,1,389.99
302253,1,2.99
302254,1,14.95
302255,1,11.95
302256,1,11.99
302257,2,2.99
302258,2,3.84
302259,2,3.84
302260,1,11.95
302261,1,150
302262,1,2.99
302263,1,109.99
302264,1,3.84
302265,1,150
302266,1,14.95
302267,1,11.95
302268,1,11.95
302269,1,150
302269,1,600
302270,1,2.99
302271,1,389.99
302272,1,14.95
302273,1,11.95
302274,1,3.84
302275,1,2.99
302276,2,2.99
302277,1,99.99
302278,1,150
302279,1,2.99
302280,1,3.84
302281,1,2.99
302282,1,14.95
302283,1,11.95
302284,1,11.95
302285,1,99.99
302286,1,11.95
302287,3,3.84
302288,1,379.99
302289,1,14.95
302290,1,300
302291,3,2.99
302292,1,149.99
302293,2,2.99
302294,4,2.99
302295,1,700
302296,1,11.99
302297,1,99.99
302298,3,11.99
302299,1,11.95
302300,1,109.99
302301,1,11.95
302302,1,11.99
302303,1,3.84
302304,1,11.95
302305,1,600
302306,1,3.84
302307,1,14.95
302308,1,999.99
302309,1,379.99
302310,2,3.84
302311,1,109.99
302312,1,600
302313,1,99.99
302314,1,99.99
302315,1,11.95
302316,1,14.95
302317,1,11.95
302318,2,14.95
302319,1,379.99
302320,1,11.99
302321,1,3.84
302322,1,109.99
302322,2,11.99
302323,2,2.99
302324,1,150
302325,1,150
302326,1,150
302327,1,14.95
302328,1,11.99
302329,1,700
302330,1,149.99
302331,1,11.95
302332,1,700
302332,1,150
302333,1,11.95
302334,3,11.95
302335,1,14.95
302336,1,300
302337,1,11.95
302338,1,150
302339,1,11.95
302340,1,11.95
302341,1,14.95
302342,1,99.99
302343,2,3.84
302344,1,14.95
302345,1,600
302346,1,11.95
302347,1,11.99
302348,1,11.99
302349,1,99.99
302350,1,11.99
302351,3,11.99
302352,1,11.95
302353,1,300
302354,1,300
302355,1,3.84
302356,1,99.99
302357,1,2.99
302358,1,999.99
302359,4,3.84
302360,1,1700
302361,1,14.95
302362,1,14.95
302363,1,99.99
302364,1,150
302365,1,99.99
302366,1,11.95
302367,1,11.99
302368,1,379.99
302369,1,11.99
302370,2,3.84
302371,1,600
302372,1,99.99
302373,2,2.99
302374,1,600
302375,1,3.84
302376,1,14.95
302377,1,2.99
302378,1,2.99
302379,1,14.95
302380,6,2.99
302381,2,11.95
302382,2,2.99
302383,1,11.95
302384,1,3.84
302385,1,11.99
302386,1,400
302387,3,2.99
302388,2,2.99
302388,1,150
302389,1,1700
302390,2,14.95
302391,1,389.99
302392,1,2.99
302393,1,14.95
302394,1,11.95
302395,1,11.95
302396,1,3.84
302397,1,1700
302398,2,2.99
302399,1,3.84
302400,1,149.99
302401,1,700
302401,1,14.95
302402,1,1700
302403,1,14.95
302404,1,99.99
302405,1,2.99
302406,1,150
302407,1,11.95
302408,2,14.95
302409,1,109.99
302410,1,2.99
302411,1,11.95
302412,1,150
302413,1,600
302414,1,150
302415,1,99.99
302416,1,600
302417,1,150
302418,1,14.95
302419,1,300
302420,1,2.99
302421,1,11.95
302422,1,99.99
302423,1,14.95
302424,1,99.99
302425,2,11.99
302426,1,11.95
302427,1,14.95
302428,1,600
302428,1,11.95
302429,1,150
302430,1,149.99
302431,1,11.99
302432,1,14.95
302433,1,1700
302434,1,149.99
302435,1,11.99
302436,1,99.99
302437,1,14.95
302438,1,3.84
302439,1,99.99
302440,1,99.99
302441,1,999.99
302442,1,2.99
302443,1,99.99
302444,1,600
302444,3,11.95
302445,1,14.95
302446,1,11.95
302447,2,150
302448,1,2.99
302449,1,2.99
302450,1,2.99
302451,1,1700
302451,1,150
302452,1,149.99
302453,1,150
302454,1,3.84
302455,1,11.95
302456,1,11.99
302457,1,3.84
302458,1,99.99
302459,1,389.99
302460,1,11.95
302461,1,11.95
302462,1,150
302463,1,379.99
302464,1,600
302464,1,2.99
302465,1,379.99
302466,1,150
302467,1,11.99
302468,1,300
302469,1,999.99
302470,1,379.99
302471,1,11.95
302472,1,109.99
302473,1,99.99
302474,1,999.99
302475,1,14.95
302476,1,11.99
302477,1,99.99
302478,1,14.95
302478,1,99.99
302479,1,379.99
302480,1,2.99
302481,1,14.95
302482,1,149.99
302483,1,400
302484,1,150
302485,4,2.99
302486,2,2.99
302487,1,11.99
302488,1,600
302489,1,1700
302490,1,3.84
302491,1,11.95
302491,1,2.99
302492,1,379.99
302493,1,149.99
302494,1,11.95
302495,1,2.99
302496,1,99.99
302497,1,11.99
302498,1,11.99
302499,1,14.95
302500,3,2.99
302501,1,2.99
302502,1,389.99
302503,1,99.99
302504,1,300
302505,1,2.99
302506,1,400
302507,1,2.99
302508,1,11.95
302509,1,11.95
302510,1,3.84
302511,1,99.99
302512,1,700
302512,1,14.95
302513,1,2.99
302514,1,700
302515,1,150
302516,1,389.99
302517,1,11.99
302518,2,14.95
302519,1,99.99
302520,1,389.99
302521,1,11.99
302522,1,11.99
302523,1,14.95
302524,1,3.84
302525,1,2.99
302526,1,109.99
302527,1,389.99
302528,1,700
302529,1,11.95
302530,1,99.99
302531,1,11.99
302532,1,379.99
302533,1,11.95
302534,1,700
302534,1,11.99
302535,1,150
302536,1,2.99
302537,1,99.99
302538,1,150
302539,1,14.95
302540,2,14.95
302541,1,999.99
302542,1,1700
302543,1,14.95
302544,1,150
302545,1,3.84
302546,1,600
302546,1,99.99
302547,1,379.99
302548,1,2.99
302549,3,3.84
302550,1,999.99
302551,1,3.84
302552,1,14.95
302553,1,150
302554,1,2.99
302555,1,1700
302556,1,14.95
302557,1,2.99
302558,1,14.95
302559,2,3.84
302560,1,99.99
302561,1,700
302562,2,2.99
302563,3,2.99
302564,1,11.99
302565,1,2.99
302566,1,600
302566,1,11.95
302567,1,2.99
302568,1,999.99
302569,1,3.84
302570,1,11.95
302571,1,700
302572,1,11.99
302573,1,11.95
302574,1,11.99
302575,1,14.95
302576,1,150
302577,1,379.99
302577,1,11.95
302578,1,14.95
302578,1,11.95
302579,2,3.84
302580,1,14.95
302581,1,150
302582,1,14.95
302583,1,149.99
302584,1,600
302585,1,600
302586,1,300
302587,1,3.84
302588,1,300
302589,1,11.95
302590,1,150
302591,1,700
302592,2,11.95
302593,2,2.99
302594,1,389.99
302595,1,11.95
302596,1,3.84
302597,1,150
302598,1,150
302599,2,14.95
302600,1,14.95
302601,1,11.99
302602,1,14.95
302603,1,149.99
302604,1,150
302605,1,11.99
302606,3,3.84
302607,1,3.84
302608,1,150
302609,1,14.95
302610,1,150
302611,1,3.84
302612,1,2.99
302613,1,1700
302614,3,3.84
302615,1,379.99
302616,1,14.95
302617,1,3.84
302618,1,3.84
302619,2,3.84
302620,1,3.84
302621,1,389.99
302622,1,150
302623,1,149.99
302624,1,2.99
302625,1,600
302625,1,11.99
302626,2,3.84
302627,1,14.95
302628,1,11.99
302629,1,11.95
302630,1,2.99
302631,1,14.95
302632,1,2.99
302633,1,11.95
302634,1,99.99
302635,1,3.84
302636,1,379.99
302637,1,2.99
302638,2,14.95
302639,1,600
302639,2,11.95
302640,1,14.95
302641,2,2.99
302642,1,1700
302643,2,14.95
302644,1,14.95
302645,1,11.95
302646,1,11.95
302647,1,99.99
302648,1,11.95
302649,2,2.99
302650,2,2.99
302651,1,14.95
302652,1,150
302653,1,11.95
302654,1,2.99
302655,1,2.99
302656,1,11.99
302657,1,999.99
302658,1,700
302659,1,149.99
302660,1,3.84
302661,1,999.99
302662,1,389.99
302663,1,150
302664,1,11.95
302665,1,11.95
302666,1,999.99
302667,1,150
302668,1,3.84
302669,1,2.99
302670,4,2.99
302671,1,149.99
302672,1,99.99
302673,1,149.99
302674,1,149.99
302675,1,11.99
302676,1,14.95
302677,1,109.99
302678,1,14.95
302679,1,379.99
302680,1,3.84
302681,1,300
302682,1,999.99
302683,1,700
302684,1,3.84
302685,1,150
302686,1,14.95
302687,1,2.99
302688,1,600
302689,1,99.99
302690,1,149.99
302691,1,3.84
302691,1,700
302692,1,14.95
302693,2,2.99
302694,3,2.99
302695,2,2.99
302696,1,14.95
302697,2,3.84
302698,1,3.84
302699,1,149.99
302700,1,2.99
302701,1,3.84
302702,1,149.99
302703,1,150
302704,1,999.99
302705,2,3.84
302706,1,600
302707,1,3.84
302708,1,400
302708,2,11.99
302709,1,99.99
302710,1,11.99
302711,2,2.99
302712,1,2.99
302713,1,150
302713,1,99.99
302714,1,11.99
302715,2,11.95
302716,1,300
302717,1,11.95
302717,1,2.99
302718,1,3.84
302719,1,11.99
302720,1,11.95
302721,1,700
302721,1,14.95
302721,1,11.99
302722,1,11.99
302723,1,2.99
302724,2,11.99
302725,1,11.95
302726,1,11.95
302727,1,150
302728,1,149.99
302729,1,14.95
302730,1,109.99
302731,1,11.95
302732,1,379.99
302733,1,2.99
302734,1,3.84
302735,1,11.99
302736,1,150
302737,1,379.99
302738,1,389.99
302739,1,11.99
302740,3,2.99
302741,1,389.99
302742,1,3.84
302743,1,379.99
302744,1,389.99
302745,1,300
302746,1,700
302746,1,14.95
302747,1,14.95
302748,2,379.99
302749,1,2.99
302750,1,700
302750,1,14.95
302751,1,700
302752,1,400
302753,1,2.99
302754,1,11.99
302755,1,11.99
302756,1,14.95
302757,1,14.95
302758,2,2.99
302759,1,14.95
302760,1,14.95
302761,1,3.84
302762,1,2.99
302763,1,389.99
302764,1,14.95
302765,1,99.99
302766,1,3.84
302767,1,11.99
302768,2,2.99
302769,1,1700
302770,1,3.84
302771,1,3.84
302772,1,3.84
302773,1,700
302774,1,2.99
302775,1,11.99
302776,1,14.95
302777,1,379.99
302778,1,99.99
302778,1,2.99
302779,1,149.99
302780,1,379.99
302781,1,150
302782,1,14.95
302783,1,3.84
302784,1,11.99
302785,1,11.95
302786,1,379.99
302787,1,11.95
302788,1,300
302789,2,2.99
302790,1,700
302791,1,3.84
302792,1,14.95
302793,1,600
302793,1,11.95
302794,1,109.99
302795,1,3.84
302796,1,14.95
302797,1,99.99
302798,2,3.84
302799,1,14.95
302800,2,2.99
302801,1,999.99
302802,1,11.95
302803,1,150
302804,1,2.99
302805,1,3.84
302806,1,600
302807,3,2.99
302808,2,14.95
302809,1,3.84
302810,1,150
302811,1,3.84
302812,1,300
302813,1,99.99
302814,1,14.95
302815,1,11.99
302816,1,389.99
302817,1,300
302818,1,600
302819,3,2.99
302820,1,389.99
302821,1,2.99
302822,1,150
302823,3,2.99
302824,2,14.95
302825,2,3.84
302826,1,3.84
302827,1,149.99
302828,1,14.95
302829,1,14.95
302830,1,600
302831,1,2.99
302832,1,3.84
302833,1,14.95
302834,1,150
302835,1,700
302836,2,11.99
302837,1,11.99
302838,1,389.99
302839,1,150
302840,1,2.99
302841,1,2.99
302842,1,3.84
302843,1,400
302844,1,99.99
302845,1,11.95
302846,1,14.95
302846,1,14.95
302847,2,2.99
302848,1,14.95
302849,1,700
302850,1,11.95
302851,1,149.99
302852,1,11.99
302853,1,3.84
302854,1,14.95
302855,1,11.95
302856,1,149.99
302857,1,3.84
302858,1,150
302859,1,149.99
302860,1,600
302861,1,11.99
302862,1,3.84
302863,1,2.99
302864,1,14.95
302864,1,389.99
302865,1,150
302866,1,700
302867,1,11.95
302868,1,149.99
302869,1,11.99
302870,1,400
302871,1,109.99
302872,1,14.95
302873,1,99.99
302874,1,14.95
302875,1,379.99
302876,2,3.84
302877,1,109.99
302878,1,3.84
302879,1,2.99
302880,2,11.99
302881,1,389.99
302881,1,600
302882,1,150
302883,1,389.99
302884,1,149.99
302885,1,999.99
302886,1,2.99
302887,1,14.95
302888,4,2.99
302888,1,149.99
302889,5,2.99
302890,1,3.84
302891,1,11.95
302892,1,99.99
302893,1,11.95
302894,1,300
302895,1,1700
302896,2,14.95
302897,1,600
302898,1,2.99
302899,1,150
302900,1,700
302901,1,109.99
302902,1,2.99
302903,1,600
302904,1,379.99
302905,1,3.84
302906,1,379.99
302907,1,14.95
302908,1,3.84
302909,1,14.95
302910,1,11.99
302911,1,11.99
302912,1,2.99
302913,1,11.95
302914,1,99.99
302915,1,11.99
302916,2,2.99
302917,1,11.95
302918,1,999.99
302919,1,150
302920,1,3.84
302921,2,3.84
302922,1,11.99
302923,1,150
302924,1,600
302925,1,11.95
302926,1,11.99
302927,1,150
302928,1,14.95
302929,1,11.99
302930,1,99.99
302931,1,389.99
302932,1,11.99
302933,1,11.99
302934,1,379.99
302935,1,300
302936,1,14.95
302937,1,11.95
302938,2,11.95
302939,1,2.99
302940,1,14.95
302941,1,389.99
302942,2,2.99
302943,1,149.99
302944,1,3.84
302945,1,300
302946,1,11.95
302947,1,14.95
302948,2,11.95
302949,1,149.99
302950,1,389.99
302951,1,2.99
302952,1,300
302953,1,11.95
302954,1,11.99
302955,1,14.95
302956,1,99.99
302957,1,3.84
302958,1,11.95
302959,1,11.95
302960,1,150
302961,1,3.84
302962,2,2.99
302963,1,300
302964,1,2.99
302965,1,379.99
302966,2,14.95
302967,1,700
302968,1,2.99
302969,1,11.99
302970,1,379.99
302971,1,389.99
302972,1,11.95
302973,1,14.95
302974,1,389.99
302975,1,11.99
302976,1,999.99
302977,1,14.95
302978,1,11.95
302979,1,11.99
302980,1,11.99
302981,1,11.95
302982,1,700
302983,1,11.95
302984,2,2.99
302985,1,11.95
302985,1,150
302986,1,109.99
302987,1,14.95
302988,1,999.99
302989,1,400
302989,1,11.95
302989,1,11.99
302990,2,2.99
302991,1,600
302991,1,11.95
302991,2,11.99
302992,1,3.84
302993,2,3.84
302994,1,14.95
302995,1,2.99
302996,1,109.99
302997,1,300
302998,1,11.95
302999,1,3.84
303000,1,14.95
303001,1,150
303002,1,3.84
303003,2,3.84
303004,1,11.95
303005,1,999.99
303006,1,99.99
303007,1,150
303008,2,2.99
303009,1,149.99
303010,1,700
303011,2,2.99
303012,1,150
303013,1,109.99
303014,1,2.99
303015,1,11.95
303016,2,3.84
303017,1,150
303018,2,3.84
303019,1,149.99
303020,1,99.99
303021,1,11.99
303022,1,14.95
303023,1,11.99
303024,1,14.95
303025,1,99.99
303026,1,700
303027,1,11.95
303028,3,11.95
303029,1,3.84
303030,1,99.99
303031,1,3.84
303032,1,149.99
303033,1,14.95
303034,1,99.99
303035,1,11.95
303036,1,11.95
303037,1,2.99
303038,2,2.99
303039,2,2.99
303040,1,3.84
303041,1,11.99
303042,1,389.99
303043,1,11.95
303043,2,3.84
303044,1,300
303045,1,999.99
303046,1,14.95
303047,1,379.99
303048,1,11.99
303049,1,600
303050,1,11.95
303051,1,700
303051,1,14.95
303052,1,149.99
303053,3,2.99
303054,1,99.99
303055,1,1700
303056,1,149.99
303057,1,11.99
303058,1,149.99
303059,2,2.99
303060,1,11.99
303061,1,11.95
303062,1,389.99
303063,1,600
303064,1,11.95
303065,1,14.95
303066,1,99.99
303067,1,379.99
303068,1,150
303069,1,600
303069,1,11.95
303070,1,2.99
303071,1,600
303072,1,600
303073,1,11.99
303074,1,109.99
303075,1,14.95
303076,1,600
303077,1,1700
303078,1,389.99
303079,1,379.99
303080,1,149.99
303080,1,150
303081,1,11.99
303082,3,11.99
303083,1,99.99
303084,1,11.95
303085,1,109.99
303086,1,14.95
303087,1,149.99
303088,2,2.99
303089,1,11.99
303090,2,2.99
303091,1,999.99
303092,1,11.99
303093,1,300
303094,1,14.95
303095,1,109.99
303096,1,389.99
303097,1,700
303098,1,11.95
303099,1,150
303100,1,14.95
303101,1,14.95
303102,1,3.84
303103,1,389.99
303104,1,11.99
303105,1,11.95
303106,1,400
303107,1,11.95
303108,1,3.84
303109,1,150
303110,1,14.95
303111,1,11.95
303112,1,11.95
303113,1,700
303114,1,14.95
303115,1,3.84
303116,1,700
303117,1,3.84
303118,2,11.95
303119,1,99.99
303120,1,14.95
303121,1,11.95
303122,1,600
303123,1,14.95
303124,1,150
303125,1,99.99
303126,1,11.95
303127,1,600
303128,2,11.99
303129,1,11.95
303130,1,3.84
303131,1,11.99
303132,1,11.99
303133,1,109.99
303134,2,2.99
303135,1,99.99
303136,1,149.99
303137,1,150
303138,1,3.84
303139,1,14.95
303140,1,400
303141,1,109.99
303142,1,150
303143,1,3.84
303144,1,600
303145,1,99.99
303146,1,150
303147,1,700
303147,1,14.95
303148,1,11.95
303149,1,999.99
303150,1,99.99
303151,1,11.95
303152,1,149.99
303153,1,150
303154,1,700
303154,1,11.99
303155,1,11.99
303156,1,1700
303157,1,11.95
303158,1,11.99
303159,1,14.95
303160,1,389.99
303161,1,11.99
303162,1,11.95
303163,4,2.99
303164,1,14.95
303165,1,2.99
303166,2,2.99
303167,1,379.99
303168,1,2.99
303169,1,2.99
303170,1,14.95
303171,2,2.99
303172,1,700
303173,1,389.99
303174,1,389.99
303175,1,11.99
303176,1,1700
303177,1,14.95
303178,1,109.99
303179,1,14.95
303180,1,150
303181,1,14.95
303182,1,14.95
303183,1,14.95
303184,1,11.95
303185,1,14.95
303186,1,109.99
303187,1,99.99
303188,1,14.95
303189,1,14.95
303190,1,2.99
303191,3,2.99
303192,1,99.99
303193,1,3.84
303194,1,14.95
303195,2,150
303196,1,149.99
303197,1,11.99
303198,1,3.84
303199,1,11.95
303200,1,14.95
303201,1,3.84
303202,2,14.95
303203,1,11.95
303204,1,2.99
303205,1,150
303206,1,379.99
303207,1,2.99
303208,1,99.99
303209,2,11.95
303210,1,14.95
303211,2,11.99
303212,1,150
303213,1,700
303214,1,3.84
303215,1,2.99
303216,1,11.95
303217,1,14.95
303218,1,700
303219,1,2.99
303220,1,11.95
303221,1,150
303222,1,149.99
303223,1,14.95
303224,1,150
303225,1,14.95
303226,2,3.84
303227,1,3.84
303228,1,600
303229,1,99.99
303230,1,3.84
303231,1,300
303232,1,600
303233,1,14.95
303234,1,389.99
303235,1,11.95
303236,1,150
303237,1,2.99
303238,1,11.95
303239,2,2.99
303240,1,700
303241,1,150
303242,1,150
303243,3,3.84
303244,1,3.84
303245,1,999.99
303246,1,14.95
303247,1,300
303248,2,3.84
303249,1,14.95
303250,2,11.99
303251,1,389.99
303252,1,11.95
303253,1,149.99
303254,1,99.99
303255,1,149.99
303256,1,150
303257,1,149.99
303258,1,700
303259,1,99.99
303260,1,11.99
303261,2,2.99
303262,1,3.84
303263,1,11.99
303264,1,11.99
303265,1,109.99
303266,1,11.99
303267,1,149.99
303268,1,99.99
303269,1,99.99
303270,1,11.95
303271,1,3.84
303272,2,3.84
303273,1,1700
303274,1,3.84
303275,1,389.99
303276,1,700
303277,1,11.99
303278,1,600
303279,1,149.99
303280,1,99.99
303281,1,14.95
303282,1,14.95
303283,1,11.99
303284,1,14.95
303285,1,3.84
303286,1,99.99
303287,1,700
303288,1,389.99
303289,1,700
303290,1,149.99
303291,1,300
303292,1,400
303293,1,11.95
303294,2,2.99
303295,3,3.84
303295,1,150
303296,1,150
303297,1,14.95
303298,2,11.99
303299,1,11.99
303300,1,2.99
303301,1,14.95
303302,1,11.95
303303,1,99.99
303304,2,14.95
303305,1,3.84
303306,1,379.99
303307,1,11.99
303308,1,999.99
303309,1,11.95
303310,2,2.99
303311,1,99.99
303312,1,14.95
303313,1,11.95
303314,1,11.99
303315,1,2.99
303316,2,2.99
303317,1,600
303317,1,11.95
303318,1,999.99
303319,1,2.99
303320,1,3.84
303321,1,99.99
303322,1,11.99
303322,1,14.95
303323,1,11.95
303324,1,150
303325,2,2.99
303326,2,2.99
303327,1,3.84
303328,1,1700
303329,1,389.99
303330,1,109.99
303331,1,99.99
303332,1,11.95
303333,1,14.95
303334,1,11.95
303335,1,2.99
303336,1,379.99
303337,1,150
303338,1,11.95
303338,1,14.95
303339,1,150
303340,1,11.95
303341,1,150
303342,1,14.95
303343,2,2.99
303344,1,700
303345,1,600
303346,1,600
303347,1,600
303348,3,2.99
303349,1,14.95
303350,1,99.99
303351,1,11.99
303352,2,3.84
303353,1,99.99
303354,1,11.95
303355,1,11.99
303356,1,700
303356,1,11.99
303357,1,150
303357,1,600
303358,1,11.99
303359,1,3.84
303360,1,2.99
303361,1,11.95
303362,1,99.99
303363,2,3.84
303364,1,99.99
303365,1,150
303366,2,3.84
303367,1,99.99
303368,1,700
303368,1,14.95
303369,1,14.95
303370,1,600
303370,1,99.99
303371,1,150
303372,1,2.99
303373,1,11.99
303374,1,11.99
303375,1,3.84
303376,1,150
303377,1,150
303378,1,3.84
303379,1,389.99
303380,1,3.84
303381,1,300
303382,1,11.99
303383,1,2.99
303384,1,150
303385,1,3.84
303386,1,700
303387,2,2.99
303388,1,11.99
303389,1,11.95
303390,1,379.99
303391,1,109.99
303392,1,150
303393,1,379.99
303394,1,149.99
303395,1,389.99
303396,1,3.84
303397,1,379.99
303398,1,99.99
303399,1,3.84
303400,1,11.95
303401,1,149.99
303402,1,600
303402,1,11.99
303403,1,3.84
303404,1,700
303405,1,14.95
303406,1,149.99
303407,1,149.99
303408,1,109.99
303409,1,300
303410,1,3.84
303411,1,300
303412,1,149.99
303413,1,14.95
303414,1,99.99
303415,1,11.99
303416,1,14.95
303417,1,389.99
303418,1,1700
303419,1,2.99
303420,1,14.95
303421,1,109.99
303421,1,99.99
303422,1,14.95
303423,1,150
303424,1,11.99
303425,1,14.95
303426,1,11.99
303427,1,14.95
303428,1,3.84
303429,1,600
303430,1,11.95
303431,1,11.95
303432,1,600
303433,1,14.95
303434,2,2.99
303435,2,2.99
303436,1,11.99
303437,1,99.99
303438,2,3.84
303439,1,150
303440,1,11.95
303441,1,14.95
303442,1,11.99
303443,1,11.99
303444,4,2.99
303445,1,14.95
303446,1,149.99
303447,1,3.84
303448,2,2.99
303449,2,2.99
303450,1,379.99
303451,1,149.99
303452,1,379.99
303453,1,379.99
303454,1,11.99
303455,1,3.84
303456,1,11.99
303457,1,150
303458,2,11.95
303458,1,999.99
303459,1,389.99
303460,1,3.84
303461,1,14.95
303462,1,99.99
303463,1,99.99
303464,1,3.84
303465,1,11.95
303466,1,3.84
303467,1,700
303467,1,14.95
303468,1,149.99
303469,1,99.99
303470,1,11.95
303471,1,2.99
303472,1,11.99
303473,1,379.99
303474,2,3.84
303475,2,11.95
303476,1,11.99
303477,1,700
303477,1,14.95
303478,1,109.99
303479,1,700
303480,1,300
303481,1,150
303482,1,11.99
303483,2,3.84
303484,1,300
303485,1,11.95
303485,1,600
303486,1,2.99
303487,1,3.84
303488,2,2.99
303489,1,2.99
303490,1,99.99
303491,1,389.99
303492,2,2.99
303493,1,99.99
303494,1,600
303495,1,2.99
303496,1,11.99
303497,1,150
303498,1,379.99
303499,2,11.95
303500,1,99.99
303501,1,2.99
303502,1,11.99
303503,1,3.84
303504,1,99.99
303505,1,11.99
303506,1,2.99
303507,1,14.95
303508,1,11.99
303508,1,11.95
303509,1,700
303510,1,150
303511,1,700
303512,1,11.99
303513,1,700
303514,1,11.99
303515,1,150
303516,2,2.99
303517,1,99.99
303518,1,150
303519,1,1700
303520,1,700
303520,1,14.95
303521,1,600
303522,1,999.99
303523,1,99.99
303524,1,2.99
303525,1,11.95
303525,1,600
303526,1,11.95
